index,band,grade,source_kind,issues,relative_path,display_topic,problem_text,expressions,computed_answer,matched_choice,validation_status,solver_name,source_preview
2262,중등,3,pdf_capture,expression_missing|topic_unknown|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_015_tile_r2_c2.png,unknown,2 2 은의 값을 구하시오,,22,,verified,arithmetic_solver,2 2 은의 값을 구하시오 2 2 은의 값을 구하시오 6ex 0 258 243oe pape. 6es 2 2 은의 값을 구하시오 6ex 0 258 243oe pape. 6es
2263,중등,3,pdf_capture,solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_015_tile_r3_c1.png,fraction_ratio,"(1) (2a+3)(2a-3) (2) (34a-5)(32+5) (3) (5a+8y)(54-8y) (4) (7z+6y)(-7r+ 6y) (1) 198K 202 (2) 5.3*4.7 00 (2a+3)(2a-3) (2) (32-5)(32+5) (3) (Sa+8y)(Sa-8y) 040 (72+60)(-72+60) 4e000 (a) 198*202 (2)5.3*4,7 4 een0 (1) 198*2...",,,,failed,arithmetic_solver,"(1) (2a+3)(2a-3) (2) (34a-5)(32+5) (3) (5a+8y)(54-8y) (4) (7z+6y)(-7r+ 6y) (1) 198K 202 (2) 5.3*4.7 00 (2a+3)(2a-3) (2) (32-5)(32+5) (3) (Sa+8y)(Sa-8y) 040 (72+60)(-72+60) 4e000 (a) 198*202 (2)5.3*4,7 4 een0 (1) 198*2..."
2264,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_015_tile_r3_c2.png,geometry,길이가 3/인 정사각형에서 fl a,,,,failed,arithmetic_solver,"길이가 3/인 정사각형에서 fl a 길이가 30인 정사각형에서 _ | 때 세로의 길이를 2008sol; : 고, 가로의 Bole 260만큼 때 | 타내고, 이 식을 전개하는 과 / a5 정을 MAIS. 20 7were es (총 wees 길이가 3/인 정사각형에서 fl a 세로의 길이를 26만큼 So] ; | 정을 쓰시오. 2b 7ere 길이가 30인 정사각형에서 ㅣ 세로의 길이를 20..."
2265,중등,3,pdf_capture,ocr_noise_high|expression_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_016.png,geometry,넓이는 얼마지? <그림 1>의 가로의,,1,"ㄱ 던 _
학|습|목|표
직사각형의 넓이
다음을 보고, 직사각형의 넓이를 구하는 방법을 생각해 봅시다.
> 길이가고인 ‘ <그림 17의 뿌 + >
“IS 넓이는 Ca > ate 늘여서 <그림2> 이 _ “| ey
넓이는 얼마지? <그림 1>의 가로의
- wat CRF 길이를 /만큼, 세로의 길이를
, 0) 만큼 늘여서 만든 직사가형의
A 0 | , mm) 넓이는 얼마지? 잠시만 ….
내 0 4. BY |) See
ZEQ AZ 2>에서 만든 직사각형의 가로의 길이와 세로의 길이를 각각 구해 보자.
활동6$ (AZ 3>에서 만든 직사각형의 가로의 길이와 세로의 길이를 각각 구해 보자.
-",verified,arithmetic_solver,"넓이는 얼마지? <그림 1>의 가로의 “T c& -ㄱ 던 _ 학|습|목|표 직사각형의 넓이 다음을 보고, 직사각형의 넓이를 구하는 방법을 생각해 봅시다. > 길이가고인 ‘ <그림 17의 뿌 + > “IS 넓이는 Ca > ate 늘여서 <그림2> 이 _ “| ey 넓이는 얼마지? <그림 1>의 가로의 - wat CRF 길이를 /만큼, 세로의 길이를 , 0) 만큼 늘여서 만든 직사가형의 A..."
2266,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_016_tile_r1_c1.png,geometry,"다음을 보고, 직사각형의 넓이를",,,,failed,arithmetic_solver,"다음을 보고, 직사각형의 넓이를 “TT & A -ㄱ 학|습|목|표 직사각형의 넓이 . 다음을 보고, 직사각형의 넓이를 … / 7 다음을 보고, 직사각형의 넓이를 “TT & A -ㄱ 학|습|목|표 직사각형의 넓이 . 다음을 보고, 직사각형의 넓이를 … / 7 다음을 보고, 직사각형의 넓이를"
2267,중등,3,pdf_capture,solve_failed|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_016_tile_r1_c2.png,unknown,-_ 갑의 전2,,,,failed,arithmetic_solver,-_ 갑의 전2 -_ 갑의 전2 -_ 갑의 전2
2268,중등,3,pdf_capture,ocr_noise_high|expression_missing,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_016_tile_r2_c1.png,geometry,넓이는 <그림1> on,,1,,verified,arithmetic_solver,"넓이는 <그림1> on 6@ 경사작형의 | _ 그 7 넓이는 <그림12a 6 12 30! 활동6) (Az! 2>에서 만든 직시 활동69 (zl 3>에서 만든 직시 - 넓이는 활동6 <그림 2>에서 만든 직시 60 정사객형의 | | ” 넓이는 <그림1> on - 때 id 9. ~ 0) , oF : 6@ 경사작형의 | _ 그 7 넓이는 <그림12a 6 12 30! 활동6) (Az! 2>에서..."
2269,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_016_tile_r2_c2.png,geometry,넓이는 얼마지?,,,,failed,arithmetic_solver,"넓이는 얼마지? te 늘여서 <그림2> <그립32 = 직사객형의 | = 얼마지? <그림 1>의 가로의 | ™% yy , 넓이는 열마지? 잠시만 …. | oF 1 ¢ * ~ 건 ^ 는. / 후 tS 늘여서 <그림2> 이 <그림32 1는 얼마지? <그림 1>의 가로의 길이를 /만큼, 세로의 깊이를 ) ny 넓이는얼마지? ： (잠시만 … <그림 1>의 가로의 넓이는 얼마지? te 늘여서 <그..."
2271,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_016_tile_r3_c2.png,geometry,"ㅣ 만든 직사각형의 가로의 길이는 7+<6, 세로의 길이는",,,,failed,arithmetic_solver,"ㅣ 만든 직사각형의 가로의 길이는 7+<6, 세로의 길이는 >| 넓이를 어떻게 나타낼 수 있나요? ㅣ 만든 직사각형의 가로의 길이는 7+<6, 세로의 길이는 42)(ㅜ6@)이다. 직사각형의 넓이는 오른쪽 그림 ee ee 합과 같으므로 / x’+(a+b)x+ab 1000 +(a+b)x+ab (ok | 5 | 넓이를 어떻게 나타낼 수 있나요? ㅣ 만든 직사각형의 가로의 길이는 7+<, 세로..."
2272,중등,3,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017.png,linear_equation,(xt+a)(2+b) (x+a)(x+b)=2°+ (a+b)x+ab,(xt+a)(2+b) (x+a)(x+b)=2°+ (a+b)x+ab; =2'+(atb)x+ab /,"(-(a + b)*(a*b + 2*a + b*xt + 2*xt)*(a*b + 2*a + b*xt + 2*xt - 1) + (a + xt)*(b + 2)*sqrt(a^4*b^2 + 4*a^4*b + 4*a^4 - 2*a^3*b^3 + 2*a^3*b^2*xt - 8*a^3*b^2 + 8*a^3*b*xt - 10*a^3*b + 8*a^3*xt - 4*a^3 + a^2*b^4 - 4*a^2*b^3*xt + 4*a^2*b^3 + a^2*b^2*xt^2 - 16*a^2*b^2*xt + 4*a^2*b*xt^2 - 18*a^2*b*xt - 8*a^2*b + 4*a^2*xt^2 - 4*a^2*xt + a^2 + 4*a*ab*b + 8*a*ab + 2*a*b^4*xt - 2*a*b^3*xt^2 + 8*a*b^3*xt - 2*a*b^3 - 8*a*b^2*xt^2 + 4*a*b^2*xt - 4*a*b^2 - 8*a*b*xt^2 - 8*a*b*xt + 2*a*b + 4*2^(1/3)*a*b + 8*2^(1/3)*a + 4*ab*b*xt + 8*ab*xt + b^4*xt^2 + 4*b^3*xt^2 - 2*b^3*xt + 4*b^2*xt^2 - 4*b^2*xt + b^2 + 4*2^(1/3)*b*xt + 8*2^(1/3)*xt))/(2*(a + xt)*(b + 2)*(a*b + 2*a + b*xt + 2*xt)), -((a + b)*(a*b + 2*a + b*xt + 2*xt)*(a*b + 2*a + b*xt + 2*xt - 1) + (a + xt)*(b + 2)*sqrt(a^4*b^2 + 4*a^4*b + 4*a^4 - 2*a^3*b^3 + 2*a^3*b^2*xt - 8*a^3*b^2 + 8*a^3*b*xt - 10*a^3*b + 8*a^3*xt - 4*a^3 + a^2*b^4 - 4*a^2*b^3*xt + 4*a^2*b^3 + a^2*b^2*xt^2 - 16*a^2*b^2*xt + 4*a^2*b*xt^2 - 18*a^2*b*xt - 8*a^2*b + 4*a^2*xt^2 - 4*a^2*xt + a^2 + 4*a*ab*b + 8*a*ab + 2*a*b^4*xt - 2*a*b^3*xt^2 + 8*a*b^3*xt - 2*a*b^3 - 8*a*b^2*xt^2 + 4*a*b^2*xt - 4*a*b^2 - 8*a*b*xt^2 - 8*a*b*xt + 2*a*b + 4*2^(1/3)*a*b + 8*2^(1/3)*a + 4*ab*b*xt + 8*ab*xt + b^4*xt^2 + 4*b^3*xt^2 - 2*b^3*xt + 4*b^2*xt^2 - 4*b^2*xt + b^2 + 4*2^(1/3)*b*xt + 8*2^(1/3)*xt))/(2*(a + xt)*(b + 2)*(a*b + 2*a + b*xt + 2*xt))",,needs_review,sympy_worker_equation_solver,(xt+a)(2+b) (x+a)(x+b)=2°+ (a+b)x+ab 이것은 두 일차식 7+6와 7+/의 곱 (x+a)(et+b)S 분배법칙을 이용하여 다음 (Kates) =a! bet artab=a+ (a+b)a+ab 4 (xt+a)(2+b) (x+a)(x+b)=2°+ (a+b)x+ab =2'+(atb)x+ab / (1) (2+1)(2+3) (2) (2+1)(2-4) Boll (00 (2...
2273,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017_tile_r1_c1.png,linear_equation,(x+a)(x+b)=2x?4+,"(x+a)(x+b)=2x?4+; (x+a)(x+d) (xta)(x+b)=2'+; =2'+(atb)xt+ab; =2'+(a+b)x+ab; (x+a)(2+b) | (xt+a)(x+b)=2""4",,,failed,arithmetic_solver,"(x+a)(x+b)=2x?4+ Karte yb) =a. 7 (x+a)(x+d) (xta)(x+b)=2'+ =2'+(a+b)x+ab (Karte db)=a2't (x+a)(2+b) | (xt+a)(x+b)=2""4 =a +(atb)a+ab ^ (x+a)(x+b) =2'+(atb)xt+ab (x+a)(x+b)=2x?4+ Karte yb) =a. 7 (x+a)(x+d) (xta)(x+b)=2'..."
2274,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017_tile_r1_c2.png,arithmetic,bx +ax+ab=x'+(at+b)x+ab,,,,failed,arithmetic_solver,bx +ax+ab=x'+(at+b)x+ab +62] 곱 (a+a)(x+d)S 분배법칙을 이용하여 다음 bx +ax+ab=x'+(at+b)x+ab (a+b)x+ab +59) 곱 (wta)(e+b)S 분배법칙을 이용하여 다음 bx t+axtab=x'+(atb)x+ab (a+b)a+ab +b2] 곱 (x+a)(a+b)S 분배법칙을 이용하여 다음 be taxtab=x'+(atb)x+ab (at...
2275,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017_tile_r2_c1.png,arithmetic,"1To 거른 나시이시조 () (2+1)(2+3) Bol! (1) (2+1)(2+3)=27+ 2) (2+1)(2-4)=22+ 00 (2+1)(2+5) (3) (2-5)(2+3) () (a+1)(a+3) ol) 00 (x+1)(e t+3)=a°+ N 00 \ 1j So AaB 길기이시고. (1) (2+1)(2+3) Hol! (1) (2+1)(2+3)ㅡ""+ (2) (x+1)(21-4) =2?...",,,,failed,arithmetic_solver,"1To 거른 나시이시조 () (2+1)(2+3) Bol! (1) (2+1)(2+3)=27+ 2) (2+1)(2-4)=22+ 00 (2+1)(2+5) (3) (2-5)(2+3) () (a+1)(a+3) ol) 00 (x+1)(e t+3)=a°+ N 00 \ 1j So AaB 길기이시고. (1) (2+1)(2+3) Hol! (1) (2+1)(2+3)ㅡ""+ (2) (x+1)(21-4) =2?..."
2276,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017_tile_r2_c2.png,arithmetic,(2) (2+1)(2-4) (1+3)x+1*3=2'°+4xr4+3 (1+(-4))*4+1*(-4) =2?-327-4 (1) 2?+4x+3 (2) 22-32-ㅡ4 (2) (2+2)(2-ㅡ3) (4) (2-4)(2-2) 1+3)e+1*3=2°+4e+3 (1-+(-4))a+1*(-4)=2°--324--4 OW) xct+4r+3 (2) 2°--3x--4 (2) (x+2)(a-3) (4) (x-...,,,,failed,arithmetic_solver,(2) (2+1)(2-4) (1+3)x+1*3=2'°+4xr4+3 (1+(-4))*4+1*(-4) =2?-327-4 (1) 2?+4x+3 (2) 22-32-ㅡ4 (2) (2+2)(2-ㅡ3) (4) (2-4)(2-2) 1+3)e+1*3=2°+4e+3 (1-+(-4))a+1*(-4)=2°--324--4 OW) xct+4r+3 (2) 2°--3x--4 (2) (x+2)(a-3) (4) (x-...
2277,중등,3,pdf_capture,ocr_noise_high|solve_failed|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017_tile_r3_c1.png,unknown,2 두 일차식 44+/와 cr+dQ 곱,,,,failed,arithmetic_solver,2 두 일차식 44+/와 cr+dQ 곱 ra er 와 7 2이건 두 일차식 22+《#와 + <의 - =acx (ax+b)(cx+d)=a a en 두 일차식 ax+b2cxrt+dI 곱 두 일차식 24+/와 + 의 - | (ax+b)(cxr+d)=a 2 두 일차식 44+/와 cr+dQ 곱 (ax+b)(cxr+d)=a ra er 와 7 2이건 두 일차식 22+《#와 + <의 - =acx (a...
2278,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_017_tile_r3_c2.png,linear_equation,<60+02*0+0*02+0*0,<60+02*0+0*02+0*0; ’+ adxt+bcxrt+bd=acxr’+ (02+00 )2+ 02; <602+02*0+0*02+[0*0,,,failed,arithmetic_solver,<60+02*0+0*02+0*0 + (202+0)(02+0)를 분배법칙을 이용하여 전개하면 다 <602+02*0+0*02+[0*0 ’+ adxt+bcxrt+bd=acxr’+ (02+00 )2+ 02 cz’+ (ad+bc)x+bd + (ax+b)(catd)S 분배법칙을 이용하여 전개하면 다 <60+02*0+0*02+0*0 + adat+bea+bd=acx’+(ad+be)a+bd cx’ +(...
2279,중등,3,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018.png,linear_equation,1 208 208=(200+8),1 208 208=(200+8); =827+142-ㅡ15; =627+132+5,764,,needs_review,arithmetic_solver,1 208 208=(200+8) 00 (22+1)(32+5) (2) (42-3)(22+5) 풀이 (1) (22+1)(32+5)=(2*3)20+(2*5+1*3)2+1*5 =627+132+5 (2) (42-3)(22+5)=(4*2)20+(4*5+(-3)*212+(-ㅡ3) *5 =827+142-ㅡ15 @ 00 620+132+5 (2) 82+142-15 문제 2 다음 식을 전개하시오. 00 (...
2280,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018_tile_r1_c1.png,arithmetic,60 다음 식을 전개하시오. (1) (22+1)(32+5) #ol| (1) (227+1)(32+5) = (2) (42-3)(22+5)= 문제 2 다음 식을 전개하시오. (1) (Avt1)(97v+2) 00 (22+1)(32+5) 풀이. (1) (272+1)(32+5)= (1) (Avp+1)(9pr42) Bol) (1) (272+1)(32+5),,,,failed,arithmetic_solver,60 다음 식을 전개하시오. (1) (22+1)(32+5) #ol| (1) (227+1)(32+5) = (2) (42-3)(22+5)= 문제 2 다음 식을 전개하시오. (1) (Avt1)(97v+2) 00 (22+1)(32+5) 풀이. (1) (272+1)(32+5)= (1) (Avp+1)(9pr42) Bol) (1) (272+1)(32+5) 60 다음 식을 전개하시오. (1) (22+...
2281,중등,3,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018_tile_r1_c2.png,arithmetic,8277+ 142-15,8277+ 142-15; 827+142-ㅡ15; 62° +13x+5; 627+132+5,8404,,verified,direct_numeric_solver,8277+ 142-15 (2) (42-3)(22+5) (2*3)2+(2*5+1*3)2+1*5 627+132+5 (4*2)20+1(14*5+(-3)*2)]2+(-3)*5 827+142-ㅡ15 @ 00 6x +13r+5 (2) 822+142-15 (9) (RpLoa)y(Apr-2) 1 (2) (4x-3)(2r+5) (2 3)a?+(2*5+1X3)x4+1X5 62° +13x+5 (4x 2)2...
2282,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018_tile_r2_c1.png,fraction_ratio,soa 0666 - 298*195% 에은이와 민재의,,,,failed,arithmetic_solver,soa 0666 - 298*195% 에은이와 민재의 (3) (32-2)(52+6) 208x 1953 예은이와 민재의 ㆍ친구는 예은이와 민재 =a 4 20 ㆍ친구는 내가 비교하여 X19 말한 것을 잘 경청하였는 104 가? | 8 soa 0666 - 298x 195% 에은이와 민재의 ㆍ친구는 예은이와 민재 = 것 20 ㆍ친구는 내가 비교하여 x19 (3) (32-ㅡ-2)(52+ 6) 20...
2283,중등,3,pdf_capture,ocr_noise_high,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018_tile_r2_c2.png,arithmetic,8 - 208=(200+8) 000*,8 - 208=(200+8) 000*; 8 208=(200+8),-200,,verified,safe_eval_solver,8 - 208=(200+8) 000* (4) (72-ㅡ-4)(32-ㅡ2) 8 - 208=(200+8) 000“ 5 . 195=(200-5) 0 | (200+8) x (200-5) (4) (72-4)(32-ㅡ2) 8 208=(200+8) | 도 5 195=(200-5) 0 (200+8) x (200-5) 해 8 208=(200+8) 0 (200+8) x (200-5) 시 4 이 (4) (...
2284,중등,3,pdf_capture,ocr_noise_high|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018_tile_r3_c1.png,unknown,cs ee x'+( H 추 2919971 =,,2919971,,verified,arithmetic_solver,cs ee x'+( H 추 2919971 = cs ee x'+(@H 추 2919971 = cs ee x'+(@H 추 2919971 =
2285,중등,3,pdf_capture,solve_failed|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_018_tile_r3_c2.png,unknown,biz + 05St,,,,failed,arithmetic_solver,biz + 05St biz + 05St biz + 05St
2286,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_019.png,fraction_ratio,"(8) (2a-3)(22-1) 00 (3a -2) (72-5) 일 때, a+ be] 값을 구하시오",,,,failed,arithmetic_solver,"(8) (2a-3)(22-1) 00 (3a -2) (72-5) 일 때, a+ be] 값을 구하시오 1 @0000 5 “……-- 다음[ ]안에 알맞은 것을 MONS, (w+ 6y) (29-72) S 전개하였을 때, yl 계수를 구하 0 (60+0)00+0)0=#2+( 81 2] 시오. (2) (az+b)(cetd)=[_ jet atl] 2ecco 6 9000 00 (2+2)(2+4) ©)..."
2287,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_019_tile_r1_c1.png,linear_equation,00 (2+0)06+00=2+( pa+l_],00 (2+0)06+00=2+( pa+l_]; 00 (2+02)(2+0)=2+( 02+|,,,failed,arithmetic_solver,00 (2+0)06+00=2+( pa+l_] » 4ll 1 @ (1) (2+0)(2+0)=2+( prt | (2) (202+0)(6=+02)=| |2+( = )02+| | 1 0000 00 (2+0)06+00=2+( pa+l_] (2) (az+b)(cetd)=[_ jet atl] 1 @0000 00 (2+02)(2+0)=2+( 02+| (2) (ax+b)(cxr+d)= e+ ( art ...
2288,중등,3,pdf_capture,topic_unknown|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_019_tile_r1_c2.png,unknown,"(x+6y)(2y-7x)S 전개하였을 때, 2/의 계수를 구하 (x+6y)(2y-7x)S 전개하였을 때, 의 계수를 구하",5 =,5,,verified,arithmetic_solver,"(x+6y)(2y-7x)S 전개하였을 때, 2/의 계수를 구하 (x+6y)(2y-7x)S 전개하였을 때, 의 계수를 구하 하기 > / 5 = (x+6y)(2y-7x)S 전개하였을 때, 2/의 계수를 구하 (x+6y)(2y-7x)S 전개하였을 때, 의 계수를 구하 하기 > / 5 = (x+6y)(2y-7x)S 전개하였을 때, 2/의 계수를 구하 (x+6y)(2y-7x)S 전개하였을 때, ..."
2289,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_019_tile_r2_c1.png,arithmetic,2 000 00 (2+2)(2+4) (2) (2+3)(2-8) (3) (2-4)(2+7) (4) (2-3)(2-7) 3 000 (1) (v +2)(2r+1) (2) (8x--1)(2x+5) 2 20 3e000 (1) (2+2)(2+4) (2) (x+3)(x-8) (3) (x-4)(2+7) (4) (x--3)(x--7) (1) (v7t+2)(274+1) (2) (37-1)(27+5),,,,failed,arithmetic_solver,2 000 00 (2+2)(2+4) (2) (2+3)(2-8) (3) (2-4)(2+7) (4) (2-3)(2-7) 3 000 (1) (v +2)(2r+1) (2) (8x--1)(2x+5) 2 20 3e000 (1) (2+2)(2+4) (2) (x+3)(x-8) (3) (x-4)(2+7) (4) (x--3)(x--7) (1) (v7t+2)(274+1) (2) (37-1)(27+5) 2 ...
2291,중등,3,pdf_capture,ocr_noise_high|solve_failed|card_needs_review,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_019_tile_r3_c1.png,arithmetic,(3) (22-3)(22-1) (4) (3x-2)(72--5) 4 ~ (2-3)(2-5)+(22+3)(47+1) (3) (22-3)(22-1) (4) (3-2) (7-5) 4e000 (6 -3)( -5)+ Qa+3)(4e-+1) (3) (22-3)(22-ㅡ1) (4) (32-2)(72-5),,,,failed,arithmetic_solver,(3) (22-3)(22-1) (4) (3x-2)(72--5) 4 ~ (2-3)(2-5)+(22+3)(47+1) (3) (22-3)(22-1) (4) (3-2) (7-5) 4e000 (6 -3)( -5)+ Qa+3)(4e-+1) (3) (22-3)(22-ㅡ1) (4) (32-2)(72-5) (3) (22-3)(22-1) (4) (3x-2)(72--5) 4 ~ (2-3)(2-5)+(22+...
2292,중등,3,pdf_capture,ocr_noise_high|expression_missing|solve_failed|answer_missing|topic_unknown|card_needs_review|card_topic_unknown,02.학습문제/05.문제은행/02.중등/3학년/원문PDF캡처/amy_middle/amy_middle_g3_02_02_다항식의_곱셈과_인수분해/amy_middle_g3_02_02_다항식의_곱셈과_인수분해_page_019_tile_r3_c2.png,unknown,"일 때, 2+/의 값을 구하시오",,,,failed,arithmetic_solver,"일 때, 2+/의 값을 구하시오 일 때, 2+/의 값을 구하시오. 8Hee e800 (x-3)(2x+a)2| 전개식에서 x2] 계수와 상수항이 같 을 때, 상수 의 값을 구하고, 그 풀이 과정을 쓰시오. (x--3)(2x+a)2| 전개식에서 7의 계수와 상수항이 같 일 때, 2+/의 값을 구하시오. 8Hee e800 (x-3)(2x+a)2| 전개식에서 x2] 계수와 상수항이 같 을 때,..."
